,MAE,MASE,prediction_trend_accuracy,noise_std,1-PTA,folder,experiment,noise_type
98,12.53493972524007,0.9343972959552792,0.425,16384.0,0.575,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
99,12.321769999186197,0.9185068952058292,0.425,baseline,0.575,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
100,12.73483730951945,0.9492983458456542,0.525,4096.0,0.475,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
101,12.906546217600503,0.9620981153634368,0.6,4.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
102,12.903495318094889,0.9618706908755044,0.6,16.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
103,12.8956760152181,0.961287813284987,0.6,64.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
104,12.91037789026896,0.9623837413543764,0.6,0.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
105,12.906064993540443,0.9620622432754712,0.6,1024.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
106,12.8717112604777,0.9595013984701976,0.6,256.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
107,12.73483730951945,0.9492983458456542,0.525,16384.0,0.475,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
108,12.18648924001058,0.9084226045479374,0.5,baseline,0.5,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
109,12.684777674357097,0.9455667293594556,0.525,4096.0,0.475,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
110,12.93743592707316,0.9644007399979994,0.575,4.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
111,12.94002969868978,0.9645940886090032,0.575,16.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
112,13.005767486572267,0.9694944082424352,0.575,64.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
113,12.939689332326251,0.964568716535688,0.575,0.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
114,12.939510327657066,0.9645553729151746,0.575,1024.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
115,13.036481978098552,0.9717839715317594,0.575,256.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
116,12.684777674357097,0.9455667293594556,0.525,16384.0,0.475,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
117,12.455006797790526,0.928438822049238,0.4,baseline,0.6,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
118,12.736136680603028,0.949395205412078,0.6,4096.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
119,13.207444496154787,0.9845281025832864,0.6,4.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
120,13.205084565480552,0.9843521852762246,0.6,16.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
121,13.308557434082031,0.9920654069386532,0.6,64.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
122,13.205781987508136,0.9844041735004204,0.6,0.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
123,13.205730679829914,0.984400348850534,0.6,1024.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
124,13.32910676320394,0.9935972242418144,0.6,256.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
125,12.736136680603028,0.949395205412078,0.6,16384.0,0.4,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
126,12.262743937174475,0.9141068905832632,0.475,baseline,0.525,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
127,12.023197228749591,0.8962502593178974,0.5,4096.0,0.5,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
128,13.081822854359944,0.9751638355840436,0.575,4.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
129,13.068626894632976,0.9741801635954512,0.575,16.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
130,13.026444226582845,0.9710357231891796,0.575,64.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
131,13.080531833648685,0.9750675984829432,0.575,0.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
132,13.082285322825117,0.9751983095657932,0.575,1024.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
133,12.957891986846922,0.9659256046848248,0.575,256.0,0.425,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
134,12.023197228749591,0.8962502593178974,0.5,16384.0,0.5,real_world_rosenbaum_incoherent/tl_results,rosenbaum_incoherent,tl
135,17.696874105341294,1.7617401489065254,0.7610294117647058,baseline,0.2389705882352941,real_world_lotka_volterra_results/tl,lotka_volterra,tl
136,16.678348109862384,1.6603449461007032,0.6544117647058824,4.0,0.3455882352941176,real_world_lotka_volterra_results/tl,lotka_volterra,tl
137,16.887487727782307,1.6811649880710131,0.6654411764705882,2.0,0.3345588235294118,real_world_lotka_volterra_results/tl,lotka_volterra,tl
138,15.711178413727705,1.5640623102892233,0.7426470588235294,0.0,0.2573529411764705,real_world_lotka_volterra_results/tl,lotka_volterra,tl
139,17.163120972465066,1.7086045319498069,0.6507352941176471,0.5,0.3492647058823529,real_world_lotka_volterra_results/tl,lotka_volterra,tl
140,16.53187076927634,1.645762991667428,0.6507352941176471,0.25,0.3492647058823529,real_world_lotka_volterra_results/tl,lotka_volterra,tl
141,17.1575479704913,1.7080497344602232,0.6544117647058824,1.0,0.3455882352941176,real_world_lotka_volterra_results/tl,lotka_volterra,tl
142,18.733010801427504,1.864888513209998,0.7794117647058824,baseline,0.2205882352941176,real_world_lotka_volterra_results/tl,lotka_volterra,tl
143,16.15676906686671,1.608421271026562,0.6948529411764706,4.0,0.3051470588235294,real_world_lotka_volterra_results/tl,lotka_volterra,tl
144,16.188541668611414,1.6115842628518795,0.7022058823529411,2.0,0.2977941176470589,real_world_lotka_volterra_results/tl,lotka_volterra,tl
145,13.35231350966061,1.3292351321896028,0.8161764705882353,0.0,0.1838235294117647,real_world_lotka_volterra_results/tl,lotka_volterra,tl
146,17.755694125455967,1.7675957361915269,0.6102941176470589,0.5,0.3897058823529411,real_world_lotka_volterra_results/tl,lotka_volterra,tl
147,16.71974601902681,1.6644661461624557,0.6801470588235294,0.25,0.3198529411764705,real_world_lotka_volterra_results/tl,lotka_volterra,tl
148,16.565803739435534,1.6491410501621235,0.6801470588235294,1.0,0.3198529411764705,real_world_lotka_volterra_results/tl,lotka_volterra,tl
149,18.446633990904864,1.836379437437048,0.7683823529411765,baseline,0.2316176470588234,real_world_lotka_volterra_results/tl,lotka_volterra,tl
150,16.028581549139584,1.5956600853378209,0.7169117647058824,4.0,0.2830882352941176,real_world_lotka_volterra_results/tl,lotka_volterra,tl
151,15.889327155618108,1.5817971819505852,0.7058823529411765,2.0,0.2941176470588235,real_world_lotka_volterra_results/tl,lotka_volterra,tl
152,14.747817888259888,1.4681588809329569,0.8198529411764706,0.0,0.1801470588235294,real_world_lotka_volterra_results/tl,lotka_volterra,tl
153,15.411805061901315,1.5342594168355097,0.7573529411764706,0.5,0.2426470588235294,real_world_lotka_volterra_results/tl,lotka_volterra,tl
154,16.840110245985144,1.6764485160353697,0.6176470588235294,0.25,0.3823529411764705,real_world_lotka_volterra_results/tl,lotka_volterra,tl
155,16.459258457520427,1.6385343690212009,0.6727941176470589,1.0,0.3272058823529411,real_world_lotka_volterra_results/tl,lotka_volterra,tl
156,20.050276503619024,1.996023529513692,0.7720588235294118,baseline,0.2279411764705882,real_world_lotka_volterra_results/tl,lotka_volterra,tl
157,16.88277041244507,1.6806953749757745,0.5955882352941176,4.0,0.4044117647058823,real_world_lotka_volterra_results/tl,lotka_volterra,tl
158,16.45186248173433,1.637798092806252,0.625,2.0,0.375,real_world_lotka_volterra_results/tl,lotka_volterra,tl
159,14.82545029483122,1.4758872586508989,0.8235294117647058,0.0,0.1764705882352941,real_world_lotka_volterra_results/tl,lotka_volterra,tl
160,17.333862484202665,1.725602007013628,0.625,0.5,0.375,real_world_lotka_volterra_results/tl,lotka_volterra,tl
161,14.800516240849216,1.473405050566374,0.7794117647058824,0.25,0.2205882352941176,real_world_lotka_volterra_results/tl,lotka_volterra,tl
162,16.892172218547145,1.6816313334497774,0.6213235294117647,1.0,0.3786764705882353,real_world_lotka_volterra_results/tl,lotka_volterra,tl
163,18.78849412424424,1.8704119291996888,0.7683823529411765,baseline,0.2316176470588234,real_world_lotka_volterra_results/tl,lotka_volterra,tl
164,16.475568325940298,1.640158031474108,0.6691176470588235,4.0,0.3308823529411765,real_world_lotka_volterra_results/tl,lotka_volterra,tl
165,16.380214915892658,1.6306655115061115,0.6507352941176471,2.0,0.3492647058823529,real_world_lotka_volterra_results/tl,lotka_volterra,tl
166,15.711623217638802,1.5641065909290643,0.8161764705882353,0.0,0.1838235294117647,real_world_lotka_volterra_results/tl,lotka_volterra,tl
167,17.3775543866999,1.7299515762286934,0.5992647058823529,0.5,0.4007352941176471,real_world_lotka_volterra_results/tl,lotka_volterra,tl
168,17.550868997012866,1.7472052056303,0.5808823529411765,0.25,0.4191176470588235,real_world_lotka_volterra_results/tl,lotka_volterra,tl
169,16.671314713982976,1.6596447650500754,0.6764705882352942,1.0,0.3235294117647058,real_world_lotka_volterra_results/tl,lotka_volterra,tl
170,21532.854696085164,26.38486753426325,0.4505494505494505,baseline,0.5494505494505495,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
171,20888.754281850965,20.84972786814904,0.8141025641025641,0.125,0.1858974358974359,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
172,2287.059945913461,2.282787036844496,0.9807692307692308,0.0,0.0192307692307691,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
173,30796.551768543955,30.739014638579437,0.4935897435897436,0.5,0.5064102564102564,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
174,17476.840294471152,17.444188352170933,0.8333333333333334,0.0625,0.1666666666666666,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
175,31259.805207975616,31.20140258262864,0.4358974358974358,0.25,0.5641025641025642,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
176,34979.68809023008,34.91433561587217,0.4935897435897436,1.0,0.5064102564102564,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
177,21489.155771683672,26.331321901415382,0.5238095238095238,baseline,0.4761904761904761,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
178,23760.892433250345,23.71650001015441,0.6282051282051283,0.125,0.3717948717948717,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
179,901.826890882555,0.9001420096849395,0.9743589743589745,0.0,0.0256410256410255,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
180,31769.968095381184,31.71061233383324,0.3397435897435897,0.5,0.6602564102564104,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
181,18825.43131868132,18.79025980673537,0.8012820512820513,0.0625,0.1987179487179486,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
182,33617.48112336882,33.554673657292355,0.2435897435897435,0.25,0.7564102564102565,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
183,38513.92340959822,38.44196793116296,0.3397435897435897,1.0,0.6602564102564104,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
184,21523.81655342425,26.373792820750825,0.4725274725274725,baseline,0.5274725274725275,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
185,23430.73587203812,23.386960279719663,0.4935897435897436,0.125,0.5064102564102564,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
186,1531.8528502747251,1.528990892962257,0.9743589743589745,0.0,0.0256410256410255,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
187,29415.58628090659,29.36062920572664,0.3397435897435897,0.5,0.6602564102564104,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
188,18734.82093492445,18.69981871015928,0.858974358974359,0.0625,0.1410256410256409,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
189,26482.06638478709,26.43258999837986,0.2948717948717948,0.25,0.7051282051282052,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
190,39888.09031593406,39.813567484488736,0.5064102564102564,1.0,0.4935897435897436,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
191,21478.68455804798,26.3184912020678,0.3278388278388278,baseline,0.6721611721611722,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
192,21694.81478043441,21.65428240567507,0.6474358974358974,0.125,0.3525641025641026,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
193,1099.4061856112637,1.0973521674516746,0.9294871794871796,0.0,0.0705128205128203,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
194,30845.66278545673,30.78803390148728,0.4935897435897436,0.5,0.5064102564102564,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
195,19515.287699605084,19.478827330499275,0.6794871794871794,0.0625,0.3205128205128206,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
196,33100.53707718063,33.03869541652917,0.4807692307692308,0.25,0.5192307692307692,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
197,36041.35691749656,35.97402092960269,0.4551282051282052,1.0,0.5448717948717948,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
198,21503.011793870188,26.348300110533632,0.5054945054945055,baseline,0.4945054945054945,real_world_sir/tl_multiplicative_results/tl_multiplicative,sir,tl_multiplicative
